date,feature_index,SO2
2025-09-28T00:00:00.000Z,0,4.241525753708889E-5
2025-09-26T00:00:00.000Z,0,-1.0062471339248684E-4
2025-10-11T00:00:00.000Z,0,-6.181543101940241E-5
2025-10-12T00:00:00.000Z,0,-6.751536420779303E-5
2025-10-14T00:00:00.000Z,0,-5.886625440325588E-5
2025-10-09T00:00:00.000Z,0,-9.170123000027768E-5
2025-10-13T00:00:00.000Z,0,-5.6556041024371304E-5
2025-10-10T00:00:00.000Z,0,8.833286785166668E-5
2025-10-07T00:00:00.000Z,0,-2.3054618698855242E-4
2025-10-08T00:00:00.000Z,0,-5.467380142363254E-5
2025-10-27T00:00:00.000Z,0,
2025-10-23T00:00:00.000Z,0,1.8435401580063625E-5
2025-10-29T00:00:00.000Z,0,
2025-10-26T00:00:00.000Z,0,1.4351954068843044E-4
2025-10-28T00:00:00.000Z,0,
2025-10-30T00:00:00.000Z,0,1.136957453127252E-5
2025-10-25T00:00:00.000Z,0,-9.091845276998356E-5
2025-10-24T00:00:00.000Z,0,-2.598324470454827E-4
2025-11-10T00:00:00.000Z,0,4.848050730288378E-5
2025-11-14T00:00:00.000Z,0,
2025-11-12T00:00:00.000Z,0,1.6867547674337403E-5
2025-11-08T00:00:00.000Z,0,
2025-11-09T00:00:00.000Z,0,
2025-11-13T00:00:00.000Z,0,
2025-11-11T00:00:00.000Z,0,-3.131874195787532E-5
2025-11-15T00:00:00.000Z,0,
2025-12-04T00:00:00.000Z,0,
2025-12-05T00:00:00.000Z,0,
2025-12-02T00:00:00.000Z,0,
2025-12-06T00:00:00.000Z,0,
2025-12-09T00:00:00.000Z,0,
2025-12-08T00:00:00.000Z,0,2.9273565587573103E-5
2025-12-03T00:00:00.000Z,0,-3.6908243419020434E-5
2025-12-07T00:00:00.000Z,0,-4.902475179083662E-5
2026-01-03T00:00:00.000Z,0,
2026-01-04T00:00:00.000Z,0,3.0795502728627376E-5
2026-01-06T00:00:00.000Z,0,1.1550941326277098E-4
2026-01-10T00:00:00.000Z,0,7.127117182140605E-5
2026-01-07T00:00:00.000Z,0,9.03256659512408E-6
2026-01-08T00:00:00.000Z,0,5.173984175144142E-5
2026-01-05T00:00:00.000Z,0,
2026-01-09T00:00:00.000Z,0,-1.2995057636544516E-4
2026-02-03T00:00:00.000Z,0,7.960677122685989E-5
2026-02-01T00:00:00.000Z,0,
2026-01-31T00:00:00.000Z,0,3.4359273361891006E-5
2026-01-28T00:00:00.000Z,0,
2026-01-29T00:00:00.000Z,0,1.7770873455447145E-5
2026-02-02T00:00:00.000Z,0,
2026-01-27T00:00:00.000Z,0,
2026-01-30T00:00:00.000Z,0,2.6623438278268925E-5
2026-02-14T00:00:00.000Z,0,6.013630504639877E-5
2026-02-13T00:00:00.000Z,0,
2026-02-16T00:00:00.000Z,0,-3.817419443900386E-5
2026-02-19T00:00:00.000Z,0,4.996714415028691E-5
2026-02-18T00:00:00.000Z,0,
2026-02-15T00:00:00.000Z,0,1.8619657459401589E-4
2026-02-12T00:00:00.000Z,0,
