date,feature_index,O3
2026-08-07T00:00:00.000Z,0,0.12099371112205766
2026-08-09T00:00:00.000Z,0,0.12191872156479142
2026-08-08T00:00:00.000Z,0,0.12135529003360054
2026-08-13T00:00:00.000Z,0,0.1168964959681034
2026-08-12T00:00:00.000Z,0,0.11995147222822362
2026-08-11T00:00:00.000Z,0,0.12120517560026862
2026-08-14T00:00:00.000Z,0,0.11802464418790558
2026-05-15T00:00:00.000Z,0,0.11638961989771236
2026-05-17T00:00:00.000Z,0,0.11536618626930496
2026-05-11T00:00:00.000Z,0,0.11527535773136399
2026-05-16T00:00:00.000Z,0,0.1162292942404747
2026-05-18T00:00:00.000Z,0,0.11613447043028745
2026-05-12T00:00:00.000Z,0,0.11435768827795982
2026-05-14T00:00:00.000Z,0,0.114681424345912
2026-05-13T00:00:00.000Z,0,0.11536229462786154
